N,P,K,temperature,humidity,ph,rainfall,label
49.83,71.98,21.01,29.96,61.14,6.04,78.67,blackgram
34.88,85.07,26.43,33.7,67.05,5.57,60.36,blackgram
33.97,81.9,18.0,32.76,68.51,6.53,74.66,blackgram
40.54,82.48,30.68,25.84,69.54,5.89,79.33,blackgram
40.74,65.88,21.65,33.9,62.11,7.02,87.55,blackgram
38.8,74.05,26.83,29.72,65.04,6.78,71.44,blackgram
45.44,85.85,29.31,32.44,66.81,7.35,82.96,blackgram
40.33,75.12,32.78,26.4,62.47,7.07,77.93,blackgram
42.19,80.5,31.72,31.71,66.0,5.86,87.81,blackgram
44.47,77.64,27.17,27.36,62.58,7.1,71.95,blackgram
30.5,85.27,22.77,29.38,63.33,6.78,69.57,blackgram
41.41,68.54,25.06,25.17,64.42,6.84,86.61,blackgram
47.68,77.26,30.37,26.52,65.29,7.16,61.48,blackgram
30.35,63.7,32.55,25.92,64.49,6.65,64.09,blackgram
38.1,80.71,17.08,27.4,64.93,6.43,62.47,blackgram
48.52,81.96,22.7,26.0,62.99,6.77,85.29,blackgram
37.06,61.29,30.52,31.92,61.59,6.1,60.32,blackgram
39.17,80.27,23.63,25.29,60.47,5.87,85.85,blackgram
49.63,72.44,21.64,31.18,61.96,6.73,73.54,blackgram
33.99,63.72,23.23,26.41,65.82,5.97,60.12,blackgram
31.31,72.6,27.06,34.45,67.86,5.66,72.05,blackgram
47.19,65.83,35.0,34.33,61.69,5.5,65.6,blackgram
47.37,72.47,24.86,27.26,61.09,6.72,78.73,blackgram
39.44,71.53,19.17,31.14,67.49,6.22,80.38,blackgram
40.28,82.15,18.26,25.28,63.05,7.0,74.63,blackgram
46.72,83.23,15.85,34.32,69.51,6.25,61.22,blackgram
44.77,78.21,26.18,30.23,67.14,6.47,79.68,blackgram
35.3,60.68,25.89,25.43,63.27,6.31,85.26,blackgram
30.34,87.93,19.1,28.42,62.9,6.8,81.61,blackgram
39.59,80.59,28.91,25.77,65.24,6.21,84.9,blackgram
47.18,61.03,29.82,28.93,60.79,7.43,66.02,blackgram
47.92,84.56,20.18,31.7,61.18,7.37,86.67,blackgram
49.12,66.01,21.88,29.7,61.76,7.2,69.67,blackgram
47.59,77.38,34.81,28.84,67.75,7.34,60.4,blackgram
41.6,74.0,22.49,26.19,65.14,6.4,85.3,blackgram
38.89,72.6,30.22,27.45,60.11,6.57,88.25,blackgram
45.5,86.69,24.05,26.0,66.74,6.98,79.67,blackgram
44.8,73.12,30.87,33.07,64.24,6.89,66.94,blackgram
40.76,62.26,30.38,26.35,65.11,7.28,67.55,blackgram
31.75,88.4,28.36,30.95,62.14,6.93,74.0,blackgram
48.52,87.62,32.1,28.43,65.52,7.5,86.93,blackgram
39.11,80.53,33.78,27.26,69.79,6.2,64.49,blackgram
37.27,74.04,26.6,31.39,60.73,7.17,84.78,blackgram
42.59,62.79,19.75,29.57,62.84,6.9,68.74,blackgram
43.48,83.72,22.97,29.0,62.43,6.88,84.26,blackgram
34.21,62.26,30.17,30.93,62.49,6.15,87.61,blackgram
46.74,62.06,28.02,29.91,63.79,7.07,72.82,blackgram
35.8,76.12,18.56,28.03,68.18,7.3,70.95,blackgram
33.73,64.8,16.02,30.59,69.13,5.94,84.07,blackgram
38.13,60.23,28.66,31.69,62.02,6.75,75.88,blackgram
44.61,72.69,20.02,25.27,65.43,6.28,80.53,blackgram
24.34,88.82,20.12,17.99,64.94,6.15,30.18,lentil
17.29,80.65,29.5,16.19,62.76,5.97,30.01,lentil
27.67,70.93,23.91,19.09,65.69,6.03,48.89,lentil
17.94,88.16,27.02,15.29,64.52,5.94,31.17,lentil
28.98,79.88,18.97,17.11,64.35,5.89,68.98,lentil
18.76,85.33,18.15,19.32,61.12,5.76,38.88,lentil
26.01,82.98,26.76,19.19,61.41,7.37,48.91,lentil
19.27,71.37,25.29,15.44,68.21,5.79,32.45,lentil
19.77,74.36,25.21,20.89,68.86,5.91,50.88,lentil
19.65,65.58,23.29,20.5,62.35,5.99,45.2,lentil
26.22,68.76,23.45,15.78,61.13,7.37,31.79,lentil
23.35,83.34,26.04,24.43,60.53,7.01,43.4,lentil
28.24,86.82,19.05,15.99,66.08,7.08,45.66,lentil
19.61,81.73,20.29,23.55,67.15,5.71,69.6,lentil
25.38,73.96,28.07,15.0,63.73,7.17,38.32,lentil
26.29,62.6,19.63,23.82,66.8,6.32,51.79,lentil
17.27,61.71,23.19,15.2,67.13,6.03,69.49,lentil
21.01,71.23,25.54,22.58,69.35,6.65,61.68,lentil
22.24,73.91,30.0,18.62,60.65,7.14,69.73,lentil
20.34,78.27,21.53,22.38,61.92,7.06,68.73,lentil
19.83,60.19,21.42,19.02,60.69,7.28,49.58,lentil
25.3,89.69,27.64,15.71,68.68,7.36,57.86,lentil
18.24,70.92,27.08,22.68,67.93,5.98,34.42,lentil
25.64,85.44,25.97,15.71,65.75,6.35,47.65,lentil
29.03,76.05,21.95,24.22,60.84,5.53,62.36,lentil
23.48,63.91,19.86,15.51,62.73,7.26,50.21,lentil
24.17,83.93,24.13,19.79,62.98,5.81,58.11,lentil
16.03,81.29,28.14,22.23,65.61,7.22,59.83,lentil
27.97,75.82,28.26,18.93,62.58,6.16,40.14,lentil
19.28,75.44,16.63,17.17,60.73,6.24,65.03,lentil
24.23,62.62,21.43,22.59,67.31,5.58,48.39,lentil
29.69,79.68,21.97,22.84,62.99,6.15,38.41,lentil
23.93,87.34,29.66,24.23,64.52,7.28,64.62,lentil
25.87,62.8,25.17,18.76,61.28,5.55,46.71,lentil
21.68,67.91,21.11,20.06,68.03,6.31,60.01,lentil
15.91,87.07,15.39,18.63,65.66,5.56,51.92,lentil
26.96,68.53,23.48,17.57,69.02,6.24,45.27,lentil
15.52,79.62,16.44,22.51,64.95,5.85,62.4,lentil
25.51,76.04,27.52,18.4,69.41,6.0,53.38,lentil
15.34,77.89,26.29,19.28,68.92,7.26,45.62,lentil
27.93,72.47,21.91,19.04,65.76,6.37,34.38,lentil
17.36,69.0,21.44,22.13,69.34,6.05,65.82,lentil
22.71,61.46,28.46,24.18,63.23,6.68,31.42,lentil
23.96,82.33,19.33,21.67,63.66,5.78,64.53,lentil
21.86,82.38,18.74,19.72,60.45,6.02,44.4,lentil
20.11,80.12,29.09,22.79,65.89,6.59,55.57,lentil
22.02,79.31,27.14,21.41,67.22,5.98,66.89,lentil
19.67,67.31,27.31,15.61,67.74,6.86,36.07,lentil
21.57,60.67,17.93,15.96,61.5,6.48,52.68,lentil
20.38,84.26,17.15,15.38,64.44,7.04,60.58,lentil
23.49,74.73,15.39,19.57,61.77,7.4,60.3,lentil
18.57,69.21,18.56,23.26,66.62,5.73,51.03,lentil
29.83,63.06,26.61,18.13,61.58,6.17,54.99,lentil
22.51,61.88,18.6,18.84,69.04,6.14,60.3,lentil
17.91,70.47,25.94,24.09,62.31,5.8,63.64,lentil
22.16,84.14,18.78,23.37,62.91,7.12,60.47,lentil
28.0,87.56,20.93,21.65,68.51,7.02,44.16,lentil
15.33,86.9,29.75,17.67,64.58,6.47,69.87,lentil
25.19,87.6,18.67,16.17,60.24,6.58,47.38,lentil
23.22,87.23,20.65,15.16,64.95,5.62,30.98,lentil
17.54,75.82,19.52,16.07,60.85,6.61,44.5,lentil
27.26,66.58,16.64,17.93,69.85,7.08,35.11,lentil
20.53,83.94,22.35,20.52,65.88,6.65,34.86,lentil
19.41,66.41,20.68,15.64,62.57,6.03,41.26,lentil
27.42,68.02,25.42,16.36,65.64,6.84,32.14,lentil
24.58,67.0,27.26,16.81,60.77,6.22,57.54,lentil
28.47,75.45,23.16,21.32,68.0,6.59,32.96,lentil
24.45,69.65,15.48,21.16,69.25,6.48,38.13,lentil
26.11,64.62,24.28,20.51,68.74,6.26,33.72,lentil
27.55,73.6,15.83,17.51,63.42,6.94,32.53,lentil
15.82,86.22,24.25,18.71,63.26,7.27,40.71,lentil
26.64,77.12,25.28,15.97,60.35,5.51,52.88,lentil
24.21,86.35,17.97,17.26,66.51,7.37,68.59,lentil
16.04,65.88,27.29,23.98,65.35,6.52,65.02,lentil
22.63,65.01,28.67,24.8,64.59,6.9,65.04,lentil
16.24,77.27,27.2,21.48,69.08,7.21,37.04,lentil
26.04,73.9,19.58,24.17,61.68,6.43,40.6,lentil
23.2,79.81,23.8,21.43,60.1,7.17,33.06,lentil
29.3,83.84,28.72,15.33,60.73,5.86,61.14,lentil
17.75,82.54,19.81,24.97,62.23,5.82,32.79,lentil
24.09,88.27,27.3,15.99,60.33,6.81,52.27,lentil
18.17,71.95,15.14,21.83,65.03,7.24,39.92,lentil
24.21,66.19,15.05,17.53,63.14,7.28,39.74,lentil
25.84,76.53,26.4,18.92,61.8,6.79,69.63,lentil
25.83,63.32,26.42,21.46,67.5,6.55,60.27,lentil
27.23,68.67,26.83,19.36,62.04,6.16,63.48,lentil
27.8,66.24,28.95,17.51,66.88,7.46,52.88,lentil
16.16,71.9,16.77,18.34,63.49,6.14,64.84,lentil
20.15,63.34,18.48,18.42,65.12,6.99,55.82,lentil
25.31,60.96,28.56,24.59,69.34,6.56,67.85,lentil
22.48,79.7,17.66,22.99,60.37,6.72,41.25,lentil
17.86,78.31,25.23,19.59,65.0,6.29,53.81,lentil
23.29,81.25,22.96,17.0,68.54,7.43,57.61,lentil
21.11,79.81,16.25,23.11,65.88,6.64,45.72,lentil
20.85,63.43,19.28,16.57,62.77,7.38,65.19,lentil
27.15,68.73,22.81,17.1,63.98,5.52,69.19,lentil
21.11,63.89,27.79,18.66,66.8,6.65,49.75,lentil
15.4,85.29,25.61,23.8,68.91,6.93,45.63,lentil
15.87,82.41,24.33,16.32,60.41,6.99,48.88,lentil
27.84,66.05,22.44,16.22,60.72,7.31,64.11,lentil
24.68,16.68,43.31,27.89,89.53,6.1,121.29,pomegranate
15.67,16.55,47.62,31.53,95.71,6.58,101.39,pomegranate
23.13,8.39,42.72,25.32,94.18,6.53,103.72,pomegranate
15.26,19.63,41.79,25.72,91.41,6.95,114.42,pomegranate
26.68,19.93,47.69,32.95,88.59,5.82,118.49,pomegranate
19.92,6.13,46.82,33.23,90.54,6.33,101.91,pomegranate
22.08,19.05,40.87,22.06,93.88,6.4,123.02,pomegranate
26.98,9.34,37.99,21.39,90.26,7.0,124.34,pomegranate
15.7,15.34,42.37,26.44,88.22,5.8,115.15,pomegranate
17.38,10.07,43.3,33.3,86.75,6.28,112.03,pomegranate
20.97,19.52,47.57,23.48,98.2,6.02,118.53,pomegranate
18.45,6.52,53.29,29.08,91.6,6.29,108.21,pomegranate
20.07,12.47,35.72,30.04,94.38,5.85,112.33,pomegranate
29.97,11.42,39.87,31.24,92.36,5.57,122.9,pomegranate
27.38,9.89,38.87,27.59,98.09,6.36,123.89,pomegranate
28.26,14.68,45.05,24.84,93.2,6.0,123.18,pomegranate
29.06,6.97,43.59,34.44,92.21,5.77,106.56,pomegranate
20.11,15.75,49.58,28.39,98.87,5.99,105.81,pomegranate
19.46,19.71,39.85,30.39,95.8,5.57,107.44,pomegranate
18.51,17.07,46.89,23.86,86.67,6.93,111.03,pomegranate
27.45,17.9,52.68,29.39,87.67,6.37,107.85,pomegranate
25.19,10.39,53.21,22.38,96.81,6.72,109.36,pomegranate
18.54,9.87,54.18,22.17,97.54,6.13,115.52,pomegranate
20.65,12.76,50.47,30.15,93.18,6.85,119.06,pomegranate
22.6,5.69,53.12,26.86,93.32,6.22,118.39,pomegranate
22.92,19.18,39.69,29.62,94.48,6.36,120.36,pomegranate
28.33,7.16,38.95,22.58,91.59,6.24,100.8,pomegranate
20.71,18.55,35.13,28.18,95.2,6.6,101.19,pomegranate
28.63,6.25,49.14,25.55,86.63,6.35,119.73,pomegranate
21.62,17.34,53.75,28.15,99.42,5.91,113.33,pomegranate
26.2,7.28,38.74,22.94,96.25,5.72,114.45,pomegranate
28.95,5.57,47.74,30.16,94.47,6.41,101.31,pomegranate
28.61,15.79,49.93,31.7,89.74,6.23,106.38,pomegranate
15.85,9.2,53.55,22.42,87.41,5.64,115.96,pomegranate
18.09,15.72,47.94,23.11,91.14,6.09,121.48,pomegranate
22.15,13.33,54.41,29.24,94.92,6.27,122.92,pomegranate
21.47,6.63,41.89,29.82,94.51,6.74,112.51,pomegranate
24.61,18.98,42.0,29.97,90.74,5.61,113.64,pomegranate
29.17,11.78,45.86,29.61,94.2,6.02,120.83,pomegranate
16.69,16.02,42.67,24.68,97.21,6.73,113.44,pomegranate
21.78,12.52,35.03,24.71,85.39,6.47,112.92,pomegranate
17.89,14.07,49.64,22.33,91.76,5.93,122.63,pomegranate
28.41,9.54,50.03,20.67,96.38,6.77,119.75,pomegranate
29.47,8.01,49.94,29.77,93.19,6.24,122.73,pomegranate
22.18,13.14,41.9,19.58,94.77,6.25,105.46,pomegranate
16.56,11.6,45.45,33.94,92.75,6.96,113.11,pomegranate
26.78,10.85,42.2,32.05,99.88,6.92,121.06,pomegranate
25.46,15.09,35.32,32.58,85.82,6.04,102.78,pomegranate
20.32,15.36,46.25,33.41,92.37,5.71,119.87,pomegranate
28.31,5.69,37.48,24.95,86.37,5.99,104.57,pomegranate
29.64,10.08,36.6,32.39,87.4,5.55,120.2,pomegranate
23.37,11.18,50.11,20.69,90.75,5.53,115.3,pomegranate
23.49,6.45,35.19,18.37,87.33,6.09,104.83,pomegranate
19.46,8.54,54.18,31.34,99.46,6.91,111.83,pomegranate
23.77,5.77,45.31,19.27,99.2,6.81,117.05,pomegranate
21.59,19.94,54.66,34.8,90.04,6.27,115.85,pomegranate
19.53,16.05,36.16,29.47,94.6,6.35,110.68,pomegranate
16.01,6.31,46.67,30.81,93.01,5.51,122.48,pomegranate
18.79,5.3,41.99,22.18,97.23,5.82,112.98,pomegranate
17.97,15.79,51.87,29.46,94.41,5.54,112.65,pomegranate
23.13,11.59,42.22,18.73,85.0,6.63,101.56,pomegranate
24.03,16.8,40.21,32.24,96.45,5.72,123.05,pomegranate
24.13,18.85,52.15,20.88,96.2,6.8,104.43,pomegranate
20.82,13.99,42.49,29.86,92.65,6.46,113.21,pomegranate
21.32,7.81,35.34,21.82,98.54,5.84,120.09,pomegranate
27.51,16.73,42.81,19.16,98.63,5.74,105.39,pomegranate
22.14,19.34,48.09,26.19,92.86,6.44,113.18,pomegranate
29.82,13.7,40.09,20.88,94.12,6.85,106.02,pomegranate
21.59,15.23,43.64,30.4,99.95,6.58,118.99,pomegranate
24.74,10.06,36.13,22.04,89.48,6.02,114.11,pomegranate
15.76,10.72,46.76,23.82,89.87,6.38,121.4,pomegranate
24.8,16.02,50.13,27.65,87.74,5.97,122.36,pomegranate
27.77,18.92,43.27,22.84,98.44,7.0,116.22,pomegranate
29.14,14.43,43.4,24.43,96.17,6.62,118.13,pomegranate
29.96,16.85,36.77,31.87,86.58,6.42,113.73,pomegranate
19.23,7.57,39.04,21.05,99.73,6.13,109.61,pomegranate
23.63,8.18,38.09,19.4,95.96,6.43,116.2,pomegranate
21.76,12.98,44.63,23.58,97.76,6.01,122.71,pomegranate
23.46,7.65,45.59,25.21,85.72,5.54,110.42,pomegranate
17.36,14.52,53.98,27.23,92.57,6.09,107.86,pomegranate
27.84,9.37,36.46,24.33,95.48,6.9,109.71,pomegranate
28.64,16.87,47.0,31.43,93.14,6.44,110.88,pomegranate
21.74,17.12,45.53,18.67,95.0,5.63,101.84,pomegranate
19.21,11.96,45.32,25.34,97.27,6.83,112.46,pomegranate
17.11,7.71,52.46,24.5,90.62,5.9,112.36,pomegranate
25.26,14.7,39.11,29.01,97.73,5.87,114.71,pomegranate
19.68,19.89,35.82,34.43,87.44,5.95,109.07,pomegranate
28.64,14.34,48.45,26.68,89.06,6.37,115.33,pomegranate
25.07,5.54,41.9,34.78,85.65,6.32,121.96,pomegranate
24.69,5.26,35.35,23.14,90.47,6.24,123.89,pomegranate
23.39,9.81,40.03,18.52,90.7,6.58,114.59,pomegranate
15.69,7.94,41.19,20.82,97.08,5.97,101.06,pomegranate
28.98,17.2,47.34,24.72,94.8,6.67,124.23,pomegranate
24.42,17.67,38.45,23.38,91.55,5.76,117.65,pomegranate
29.91,8.88,43.26,19.65,94.78,6.67,108.4,pomegranate
23.06,9.88,44.65,25.36,85.79,6.5,103.68,pomegranate
25.65,8.54,44.18,23.75,87.7,6.52,103.59,pomegranate
15.84,18.63,54.48,20.08,94.4,6.22,104.19,pomegranate
24.48,12.54,35.91,23.03,94.62,6.5,101.14,pomegranate
26.47,14.84,54.02,33.07,96.61,5.62,122.55,pomegranate
